1,0, 1096.52294921875, 1265.7696533203125, 26.8619384765625, 25.964111328125, 0.7503888607025146, 1, -1, -1
2,0, 1096.509765625, 1265.79638671875, 26.8594970703125, 25.9732666015625, 0.7531816959381104, 1, -1, -1
3,0, 1103.52392578125, 1262.885009765625, 26.819091796875, 25.4119873046875, 0.5979738235473633, 1, -1, -1
4,0, 1111.8994140625, 1260.4423828125, 26.2913818359375, 24.9373779296875, 0.7565020322799683, 1, -1, -1
5,0, 1121.31689453125, 1257.03564453125, 26.4969482421875, 24.56005859375, 0.712996244430542, 1, -1, -1
6,0, 1130.56103515625, 1254.1619873046875, 26.6470947265625, 25.544677734375, 0.7719062566757202, 1, -1, -1
7,0, 1138.72802734375, 1251.5576171875, 26.9417724609375, 25.8167724609375, 0.7602906823158264, 1, -1, -1
8,0, 1141.28369140625, 1250.702880859375, 27.0733642578125, 25.9288330078125, 0.7610710859298706, 1, -1, -1
9,0, 1147.8265380859375, 1249.4326171875, 26.77783203125, 25.6351318359375, 0.6811379790306091, 1, -1, -1
10,0, 1155.195556640625, 1246.257080078125, 26.60595703125, 25.5439453125, 0.6755284070968628, 1, -1, -1
11,0, 1163.092529296875, 1243.779541015625, 26.3006591796875, 25.6854248046875, 0.7409476041793823, 1, -1, -1
12,0, 1171.313232421875, 1242.141845703125, 26.8109130859375, 25.8892822265625, 0.6854730248451233, 1, -1, -1
13,0, 1179.008056640625, 1239.3662109375, 26.538330078125, 25.4244384765625, 0.7271166443824768, 1, -1, -1
14,0, 1181.519287109375, 1238.373779296875, 26.4471435546875, 25.2508544921875, 0.7257765531539917, 1, -1, -1
15,0, 1187.423095703125, 1236.9705810546875, 26.6341552734375, 25.776123046875, 0.7670388221740723, 1, -1, -1
16,0, 1194.211181640625, 1234.42822265625, 27.1741943359375, 25.8953857421875, 0.6758999824523926, 1, -1, -1
17,0, 1202.26171875, 1232.031494140625, 26.3067626953125, 25.0352783203125, 0.5161367654800415, 1, -1, -1
18,0, 1208.6751708984375, 1228.9957275390625, 26.17822265625, 24.734619140625, 0.6499152183532715, 1, -1, -1
19,0, 1215.008544921875, 1226.53759765625, 26.2406005859375, 24.6553955078125, 0.5512863993644714, 1, -1, -1
20,0, 1217.12158203125, 1225.7109375, 26.2401123046875, 24.6131591796875, 0.5524576306343079, 1, -1, -1
21,0, 1221.43359375, 1225.7169189453125, 26.1427001953125, 24.353759765625, 0.20708677172660828, 1, -1, -1
23,0, 1257.552978515625, 1186.4072265625, 27.826904296875, 28.76220703125, 0.2172582745552063, 1, -1, -1
24,0, 1279.19140625, 1160.173095703125, 28.6153564453125, 27.80908203125, 0.4672226011753082, 1, -1, -1
25,0, 1300.474609375, 1135.7490234375, 28.2628173828125, 27.762451171875, 0.4706879258155823, 1, -1, -1
26,0, 1300.424072265625, 1135.745849609375, 28.3011474609375, 27.8155517578125, 0.4716457724571228, 1, -1, -1
27,0, 1318.373291015625, 1115.9521484375, 28.8875732421875, 27.4010009765625, 0.31280913949012756, 1, -1, -1
28,0, 1338.443359375, 1095.866455078125, 27.0494384765625, 25.745361328125, 0.46687135100364685, 1, -1, -1
29,0, 1355.615478515625, 1068.88671875, 27.8330078125, 27.6240234375, 0.411859929561615, 1, -1, -1
30,0, 1369.8785400390625, 1047.8367919921875, 26.543701171875, 26.6689453125, 0.2581198215484619, 1, -1, -1
31,0, 1382.243408203125, 1029.262939453125, 27.4708251953125, 24.730712890625, 0.2192201018333435, 1, -1, -1
32,0, 1382.2314453125, 1029.32080078125, 27.6412353515625, 25.00091552734375, 0.2288219928741455, 1, -1, -1
33,0, 1394.7301025390625, 1013.4010620117188, 28.468017578125, 26.4119873046875, 0.37861311435699463, 1, -1, -1
33,0, 1389.3997802734375, 1015.9702758789062, 29.2998046875, 27.1549072265625, 0.18964461982250214, 1, -1, -1
34,0, 1405.71630859375, 999.4791870117188, 26.8641357421875, 24.5408935546875, 0.4608728289604187, 1, -1, -1
35,0, 1412.98095703125, 987.99560546875, 25.5205078125, 23.852783203125, 0.17973461747169495, 1, -1, -1
35,0, 1417.5938720703125, 988.4562377929688, 25.19677734375, 23.7744140625, 0.1070890799164772, 1, -1, -1
36,0, 1422.046630859375, 971.0000610351562, 28.8497314453125, 25.3916015625, 0.39409735798835754, 1, -1, -1
36,0, 1412.06982421875, 971.6085205078125, 31.20654296875, 26.75537109375, 0.20332825183868408, 1, -1, -1
37,0, 1429.974609375, 953.25439453125, 27.48046875, 25.222412109375, 0.41881462931632996, 1, -1, -1
38,0, 1430.00048828125, 953.2560424804688, 27.4892578125, 25.2308349609375, 0.4181981682777405, 1, -1, -1
39,0, 1434.431640625, 939.4454345703125, 26.8267822265625, 23.039794921875, 0.24979111552238464, 1, -1, -1
40,0, 1444.2373046875, 924.7619018554688, 24.4783935546875, 21.3365478515625, 0.3325439393520355, 1, -1, -1
40,0, 1437.2625732421875, 925.588623046875, 24.88623046875, 21.7899169921875, 0.1265217661857605, 1, -1, -1
41,0, 1446.962890625, 915.4327392578125, 24.799072265625, 21.10107421875, 0.28295251727104187, 1, -1, -1
42,0, 1450.0093994140625, 906.369873046875, 24.352783203125, 20.8341064453125, 0.48102322220802307, 1, -1, -1
43,0, 1451.49658203125, 891.1153564453125, 24.8302001953125, 21.14306640625, 0.21695394814014435, 1, -1, -1
43,0, 1454.1962890625, 884.2401123046875, 26.4832763671875, 21.7935791015625, 0.1157604530453682, 1, -1, -1
44,0, 1451.471435546875, 891.1116943359375, 24.8148193359375, 21.1365966796875, 0.21635937690734863, 1, -1, -1
44,0, 1454.158203125, 884.2410278320312, 26.4644775390625, 21.7847900390625, 0.11579100042581558, 1, -1, -1
45,0, 1451.255126953125, 877.4073486328125, 24.51220703125, 20.48583984375, 0.48145240545272827, 1, -1, -1
46,0, 1451.6468505859375, 866.9639282226562, 25.010009765625, 20.684326171875, 0.1383078247308731, 1, -1, -1
47,0, 1448.0657958984375, 856.8531494140625, 23.0517578125, 20.20751953125, 0.47043317556381226, 1, -1, -1
48,0, 1445.4664306640625, 848.76123046875, 22.649169921875, 19.6417236328125, 0.4496411681175232, 1, -1, -1
